route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,e580ca87-6f73-4b11-895e-eeb3b7096eda,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,ceddc79f-87b4-43c1-b00b-daf9d2dd0ab2
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,b70f914e-5010-4a62-8666-c801bb1c3945,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,6184449e-7a48-4fd7-81c7-4482e2b976e6
3635,0ebae99b-1ac5-466d-b0be-22f06dd11455,0ba3c9ef-e4e3-47a5-94bf-109039b47068,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,b40e88e9-715e-435a-9611-03531cb690ba
3637,934e9677-5487-4e7d-b5a7-bdeed05384fa,61573908-ea41-431e-9b13-029bfbecafb6,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,e7b1ce90-fd3f-490f-8068-46faaddd0c92
3631,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,ee6825c3-be22-4e2b-91e2-6a2a3cfb845f,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,5f592dff-dee3-4b1b-a59e-97891b8b76d6
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,5800b585-3a1b-45e2-a08e-539b600af9db,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,a4b67a74-66e3-4525-983b-e504b3aae290,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,5d29f986-2409-4312-9fb8-beac0b892dc4,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,4296e5b3-1304-4c24-85e4-388f5de6c309
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,b9680d98-9720-4645-b214-288802069acb,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,6184449e-7a48-4fd7-81c7-4482e2b976e6
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,5d8c6976-dea3-44d2-a45b-549fd96bd5b9,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,33b72b1d-88f8-41fd-8e41-d0839d37a944,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,959d0ce7-ff63-44af-b62b-31b21770afbf,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,0aaab6a7-e79e-413c-8fd2-6dd915322ad5,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,e4507f7a-6329-4530-b2f0-03b577372a24,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,578da49b-30f6-41e0-9392-0e56f218dc5b
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,9e873e91-6f86-45cb-99e1-a1f6b801c266,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,8183e19b-61df-436a-83d5-1f4466c7b9f8
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,c24836d9-5e9c-43c0-9138-625d509c3ef4,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,6c20a124-b525-4ffa-b97a-916152bd19ac,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,578da49b-30f6-41e0-9392-0e56f218dc5b
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,9e943ee4-6d03-4da5-874d-432ae63463ab,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,3cb18473-c298-4d54-87c7-1ff00c78f69b,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,2ffea311-4dd6-4ec1-9c8c-4f712c1393e4,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,2c311dad-8b5f-4664-8781-ef441f010291,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,6b2ab7be-3580-4754-baf7-eab867e93bc9,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,25b92802-ef22-417c-a978-93a8e9ec9d48,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,8c37a280-3839-4075-8bed-08993fb4ab38,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,0ac78ddc-b6ed-443c-85fe-3ef9a65d69d6,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,67e22e7c-4def-44fc-abd0-7e0628cfaf11,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,3cd1845f-7517-42c4-a51f-cc46dbd08819,e147fd6a-4bbc-40a7-8935-55cf83b10823,Regional Transit Center,1,1d3e42f9-3047-47eb-919e-9262298f84a7
3631,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,8268f721-d5c3-48cb-92f1-725a477c1a90,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,2b382638-a5ff-4505-8374-124b913a968e
3635,0ebae99b-1ac5-466d-b0be-22f06dd11455,cdf153a5-effb-494a-9ffe-09c50ced77f3,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,3540c1e6-adbc-42a5-9baf-0686faa01ca9
3638,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,d4739e87-e304-457a-8d8c-f1675c89702f,0906794b-971b-4749-945e-f06fc237369d,Chapel Hill and UNC Hospitals,1,94aa1826-60ac-48fd-82d0-8e1be693f6b6
3642,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,ab5751e0-8e9c-4770-9ba0-b48f7a5cc9e8,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,9316ae63-e0a1-4288-9ff8-e269f490d2b9
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,e99ad0a7-f39b-4186-9ad8-f3bc2cd35d41,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,ca026f32-19f1-4f65-a4a6-c0a62ae939b4,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,263d070b-aec0-4f42-9178-b2134e767472
3637,934e9677-5487-4e7d-b5a7-bdeed05384fa,8f4bf200-a797-4237-98e3-4349f4f394ed,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,01fad68c-7e37-4067-bf09-d3487c040ced
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,aa62aae7-421d-42d7-97e6-1ff826848dd4,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,b07581fa-3ca0-4b5a-ad51-bf3e02ea0418
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,b5988827-2d53-4391-9a76-2ac5f270af83,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,19c41216-69de-4e82-857c-d4456212d960
3630,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,fefd3ac3-f58f-4e4d-8e41-c18125785876,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,55d78472-139c-48ee-8fc0-ea6607b57d18
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,cbc4911f-a0bf-4ee2-8102-d354290685b6,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,be10bb0f-35eb-4d73-abc4-d86e7a815b22,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,4d662ba5-babb-4756-8821-702369b315fe,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,4e4d7371-5c36-46be-973e-5c3d171d21e8,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,7651ff12-d772-492f-a20d-b00c22a16f64
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,c081d359-0607-486f-a412-e8ae5e6ae414,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,8c918e52-a726-4daa-9699-3d6478d7c4db
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,fc78a97f-5aa1-4e15-93a3-f1d0d916ae82,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,a325f5c4-10e3-4ffe-9e32-82784f674c61
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,fd4939de-7de2-4115-95b5-0e6a4235032f,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,847e564c-8cf3-486d-b446-273e13bbc9d6
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,3ff82fb6-293f-44b2-b66a-25231d675d36,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,a10efd50-4d51-402d-ae04-4b501c2df3bc
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,28cdc985-ddb4-467b-9ba5-c41f1c491def,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,70a52b6f-57b3-4f8f-af8b-e466af4d7511
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,af798f14-d46c-4643-b0e0-d9db05b839bd,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,1d3e42f9-3047-47eb-919e-9262298f84a7
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,0d09dbed-3b94-4bce-a3ba-bb95e821f219,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,2215b7ac-80eb-4470-9bcc-3490b2493f87
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,4af2734d-54ed-4395-8c9c-69edd0216888,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,a325f5c4-10e3-4ffe-9e32-82784f674c61
3638,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,0d6ff686-c299-4709-a6b6-64987f3f6be6,0906794b-971b-4749-945e-f06fc237369d,Chapel Hill and UNC Hospitals,1,2f1ce084-037d-44c6-ad77-f0ba8210bf22
3638,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,635d8693-7497-4d2c-a2ab-821728b1b4f0,0906794b-971b-4749-945e-f06fc237369d,Chapel Hill and UNC Hospitals,1,1b0b973b-653b-4d38-97a3-011de1afea2f
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,c5e7a2b9-2014-41fd-8717-7c205afcd019,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,70a52b6f-57b3-4f8f-af8b-e466af4d7511
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,8cbaeb22-7389-496e-885c-f43c3acd1a3b,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,1d3e42f9-3047-47eb-919e-9262298f84a7
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,c8a251ab-e415-4f4d-a824-3030ae2e7c61,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,a366a2a8-92e1-4fc3-b749-a17fb32e9487,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,051cab3a-573b-4b78-aa36-198eeac4c2cb,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,f871e31e-a7ae-4bb2-bf85-2a9ad5c336fd,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,32f45d24-7dad-48b5-a1fe-eb0db6e87392,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,263d070b-aec0-4f42-9178-b2134e767472
3635,934e9677-5487-4e7d-b5a7-bdeed05384fa,cb9614e8-2257-4fae-aea9-075174ea900a,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,87728858-4972-4685-a00a-5cec607d6fa7
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,3a67a594-ab3c-471a-a3b4-29971ed0bdf4,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,1d3e42f9-3047-47eb-919e-9262298f84a7
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,7c090edf-abc4-4863-861e-60f65c8392cb,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,2215b7ac-80eb-4470-9bcc-3490b2493f87
3635,934e9677-5487-4e7d-b5a7-bdeed05384fa,e32d8a86-0ee5-4a94-bdba-dbb7060bbf7b,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,49c658cf-24d4-4fb0-b721-2c3fa83b1a8e
3637,934e9677-5487-4e7d-b5a7-bdeed05384fa,fcbe6009-4c53-49af-aa27-c0b735e2b448,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,e7b1ce90-fd3f-490f-8068-46faaddd0c92
3635,934e9677-5487-4e7d-b5a7-bdeed05384fa,2a8ff0c0-fcc8-497d-b0a9-2d30300dc48f,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,99cd3c3f-ac13-4ac4-8db8-4e1a29714538
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,e44523f4-3fd6-49c9-92be-a5d245ece1e1,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,78a575f9-d2da-4503-8918-ebe96df53adc
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,91bcb785-9c35-4f75-9154-1beb44de6e20,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,f223de22-40d8-41f1-bcd7-f8dcb0312932
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,2dbbff11-2a54-40c3-8c20-bb892d532fdb,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,4296e5b3-1304-4c24-85e4-388f5de6c309
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,4b550b15-4440-41d4-b4d9-a152f485191e,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,78a575f9-d2da-4503-8918-ebe96df53adc
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,b09a5456-b25f-4b06-9c41-4265de63cb64,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,f5795bc9-e7a5-42bd-8e6c-bad7aacaa7b2
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,c687e073-c282-414e-b651-879cbecf0955,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,4296e5b3-1304-4c24-85e4-388f5de6c309
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,5fbcc0a9-616c-4d9e-acef-39cb60a828da,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,78a575f9-d2da-4503-8918-ebe96df53adc
3630,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,4247cfd2-2486-4e53-94b5-56adf542ed84,1880e5c0-b3a9-41d7-a43d-3275bee850f0,Cary,1,f5795bc9-e7a5-42bd-8e6c-bad7aacaa7b2
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,a9762bf6-2e1f-49fb-900e-6c0eb4b2f3b0,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,847e564c-8cf3-486d-b446-273e13bbc9d6
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,fdbf4ac7-02eb-42a4-a910-8650b47ecd4b,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,d668edc9-2ccf-4b14-a80f-258c5a1cea10
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,7e846b58-84ab-49b3-bd66-308ff68e896f,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,6858aeaf-4ecf-47ed-b224-b32c8a2bf2c2,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,28d34f24-a6a8-4010-8d2a-6f26f18e6d81,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,263d070b-aec0-4f42-9178-b2134e767472
3642,934e9677-5487-4e7d-b5a7-bdeed05384fa,1baaf846-703b-4a6b-92de-efc58df22faa,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,263d070b-aec0-4f42-9178-b2134e767472
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,15f424f9-6e54-4fe0-bf60-487d4a15c231,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,578da49b-30f6-41e0-9392-0e56f218dc5b
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,7e99c257-a7dc-4d3c-a891-344bd16068b6,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,8183e19b-61df-436a-83d5-1f4466c7b9f8
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,dc674ec1-ede4-4ebe-8a6a-7f811b94e32a,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,d668edc9-2ccf-4b14-a80f-258c5a1cea10
3637,934e9677-5487-4e7d-b5a7-bdeed05384fa,9f191ad8-b3c2-4d01-800e-09da6e2faddc,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,01fad68c-7e37-4067-bf09-d3487c040ced
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,59a24d02-d0b3-44fa-bfc4-d03dc2287877,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,578da49b-30f6-41e0-9392-0e56f218dc5b
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,c7f08ede-a034-4cec-a9e1-278f4e4e2935,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,8183e19b-61df-436a-83d5-1f4466c7b9f8
3637,0ebae99b-1ac5-466d-b0be-22f06dd11455,ebc4dbb8-1f6e-489a-ab90-4c20c5b4486b,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,d668edc9-2ccf-4b14-a80f-258c5a1cea10
3635,934e9677-5487-4e7d-b5a7-bdeed05384fa,70081716-7be7-47be-a946-4898ed36f058,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,00fc533e-7bea-4823-88e8-5819bbe940ca
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,4ea2d56c-8f74-41b2-9ff9-2247d56ad06d,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,d231e36b-2e55-45c3-9c2c-0f1ef8d68177,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,3f1c2c4b-cd7e-42e5-9625-ae7c31fa25f2,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,19c41216-69de-4e82-857c-d4456212d960
3629,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,67500534-a11f-46d9-9b60-392c9a8eadac,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,953b364b-f741-47f5-b8a9-6f828e00dae2
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,5e8c47d8-5513-46e9-a3bf-b00e1bca969c,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,0ea83e30-2206-4bfc-8942-72a710a7f473
3629,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,518944cc-3313-40d6-b64c-febfe5b96e9f,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,d30b8488-62c5-4dc1-b161-5996c2ad6110
3633,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,8b05eb01-daa0-46f3-91e9-c53feac78389,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,910b94f7-9402-40d5-9463-f477101f8f16
3636,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,7ce89550-d21f-49b5-afff-0f5fef7160e9,c7889776-53a3-498b-8c48-7a78bf4bedf5,Durham,1,e395deef-6be9-4aab-99d2-7babeeb03a37
3635,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,5d9cc6cc-0b7d-4eb9-9b5d-f47b62264bd0,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,5901ceb0-a16b-4d4c-8f4d-4f1ae1e7f6ce
3635,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,6e5305c4-6584-412e-b4c2-863fb33b201b,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,e395deef-6be9-4aab-99d2-7babeeb03a37
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,dfe1bd16-53f8-407d-89fb-e5aa7b16424d,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,b00de676-3da5-4cc6-b31b-231243ded1bf
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,0b7b4064-cff8-49fb-8a67-c959fcd444ec,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,b00de676-3da5-4cc6-b31b-231243ded1bf
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,1cd9b655-45f0-411d-b1eb-4a1ecab35ee2,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,b00de676-3da5-4cc6-b31b-231243ded1bf
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,463a0c02-da29-4120-898b-3f8c1208febc,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,b00de676-3da5-4cc6-b31b-231243ded1bf
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,9f7d9b98-3bd4-45a6-a5e3-b4fcfda419ed,3325112f-6379-488d-aecc-eac07412a977,RDU Airport,1,b00de676-3da5-4cc6-b31b-231243ded1bf
3633,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,bfb07350-0cea-49be-aadf-197336382de3,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,8c8deff6-c622-49ae-b020-8d54fc24f12f
3633,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,e2c9eda6-b2c1-440a-b959-32a79bd033a4,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,a4dafdef-6670-486b-a5f1-393305c06585
3635,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,4e9ddee8-05a8-47d1-b91c-a77f412f897c,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,7f9096d9-26e0-4893-86bd-1ef5ea3437f3
3633,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,22cdd944-23c4-49b1-b42e-a8430590ff8e,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,10be8359-4c48-421b-bcf3-ae8f3abc2268
3641,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,9bf0fd31-3e81-4451-9bdf-f276ce0c549e,3a97682e-67b4-43b0-8efb-53f043b5591d,Durham Stn via Downtown Hillsborough,1,828d20dd-6a09-4d8b-88a8-6ed3014e4d70
3646,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,99e6932a-eea6-4b92-a6cd-f274058d208b,39d20ab2-ba1d-4d2e-aeed-5c65e4f63942,Apex,1,f81646d0-2a28-4200-9cfd-2e3a6cf736d9
3646,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,766ee1cc-6fa1-45e1-9dee-b2e4673a0b32,39d20ab2-ba1d-4d2e-aeed-5c65e4f63942,Apex,1,f81646d0-2a28-4200-9cfd-2e3a6cf736d9
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,09a38c87-57d0-4e70-951a-59abee8b09f9,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,8b29c1c7-da7f-44a9-b26b-c42a70fc81e0
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,58bd747e-e98d-4d34-b804-a483d2c95db0,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,b10d7f3e-cd33-4f37-8a56-b4cba9baf0cb
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,2390c633-4386-4578-a8d9-b06d5744e1ab,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,12ada6b0-b3ad-42c3-a891-944fbd11b0fc
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,b473c232-7caa-4091-9e23-046dad7bba40,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,5901ceb0-a16b-4d4c-8f4d-4f1ae1e7f6ce
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,55c29631-f37c-477d-a0c2-d5a44a74985a,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,0ea83e30-2206-4bfc-8942-72a710a7f473
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,4df6819e-b341-4291-b7fd-24d05a2918f9,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,005bc84f-98b6-49d3-bbdd-8fc4bf0398cb
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,173a418c-9dfd-478b-a5f3-884080c230af,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,e395deef-6be9-4aab-99d2-7babeeb03a37
