shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.76922,-78.64121,45,1737.3
af07a6b6-3205-42a7-b7de-20664c333802,35.77507,-78.672909,780,35341.08
af07a6b6-3205-42a7-b7de-20664c333802,35.7552695287397,-78.693678961491,704,31555.97
af07a6b6-3205-42a7-b7de-20664c333802,35.77445,-78.67904,764,34571.59
af07a6b6-3205-42a7-b7de-20664c333802,35.774389,-78.67892,765,34584.36
af07a6b6-3205-42a7-b7de-20664c333802,35.774279,-78.67864,766,34612.41
a6c4894d-502e-464c-a4d3-017ef19d19b8,35.778952,-78.66622,192,11009.93
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.874189,-78.836979,555,23583.21
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.87407,-78.83714,556,23602.83
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.873919,-78.83732,557,23626.16
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.654869,-78.834269,919,36769.86
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.770359,-78.648149,59,2383.16
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.77048,-78.648829,60,2445.93
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.77057,-78.64931,61,2490.43
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.77066,-78.649949,62,2548.9
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.770779,-78.650819,63,2628.44
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.77085,-78.651209,64,2664.48
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.77092,-78.651489,65,2690.9
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.770969,-78.65165,66,2706.4
40be6193-87fc-45bd-845e-9a4668416677,35.803169,-78.70785,613,36310.08
40be6193-87fc-45bd-845e-9a4668416677,35.803109,-78.707689,614,36326.05
40be6193-87fc-45bd-845e-9a4668416677,35.8864,-78.843819,397,20754.61
40be6193-87fc-45bd-845e-9a4668416677,35.83346,-78.76761,508,29869.1
351a564c-bb51-4c7c-9fee-bc1cc0904003,36.01301,-78.936299,114,2237.13
40be6193-87fc-45bd-845e-9a4668416677,35.90945,-78.926799,298,12655.51
e2e725d6-f055-4713-85d7-0944c6e49405,35.889219,-78.846339,482,24822.5
351a564c-bb51-4c7c-9fee-bc1cc0904003,36.000819,-78.915509,170,4603.13
351a564c-bb51-4c7c-9fee-bc1cc0904003,36.000109,-78.91435,172,4733.88
40be6193-87fc-45bd-845e-9a4668416677,35.906579,-78.8924,319,15769.14
40be6193-87fc-45bd-845e-9a4668416677,35.906472,-78.891378,320,15861.89
40be6193-87fc-45bd-845e-9a4668416677,35.906446,-78.891013,321,15894.87
40be6193-87fc-45bd-845e-9a4668416677,35.90638,-78.890439,322,15947.05
40be6193-87fc-45bd-845e-9a4668416677,35.90628,-78.88988,323,15998.58
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.786289,-78.66279,129,3550.03
40be6193-87fc-45bd-845e-9a4668416677,35.906159,-78.889319,324,16050.83
40be6193-87fc-45bd-845e-9a4668416677,35.8061,-78.70645,627,36733.45
40be6193-87fc-45bd-845e-9a4668416677,35.8062,-78.706429,628,36744.72
40be6193-87fc-45bd-845e-9a4668416677,35.80622,-78.70676,629,36774.63
40be6193-87fc-45bd-845e-9a4668416677,35.806269,-78.707519,630,36843.25
40be6193-87fc-45bd-845e-9a4668416677,35.80628,-78.70771,631,36860.51
40be6193-87fc-45bd-845e-9a4668416677,35.80629,-78.707829,632,36871.29
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78857,-78.671679,153,4390.96
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78864,-78.671969,154,4418.23
40be6193-87fc-45bd-845e-9a4668416677,35.86217,-78.816129,447,24442.39
40be6193-87fc-45bd-845e-9a4668416677,35.86201,-78.8159,448,24469.62
40be6193-87fc-45bd-845e-9a4668416677,35.861769,-78.81554,449,24511.67
17b10bc7-a4b6-483f-8303-74c37786b09d,35.9706187508152,-79.0703509854449,192,7293.37
40be6193-87fc-45bd-845e-9a4668416677,35.805089,-78.71105,643,37303.76
40be6193-87fc-45bd-845e-9a4668416677,35.794227,-78.688547,740,40986.08
e2e725d6-f055-4713-85d7-0944c6e49405,35.90531,-78.886019,555,28850
40be6193-87fc-45bd-845e-9a4668416677,35.890919,-78.84911,384,20059.2
17b10bc7-a4b6-483f-8303-74c37786b09d,35.96765,-79.04579,282,10141.55
40be6193-87fc-45bd-845e-9a4668416677,35.890589,-78.84857,385,20120.09
40be6193-87fc-45bd-845e-9a4668416677,35.890219,-78.84798,386,20187.26
40be6193-87fc-45bd-845e-9a4668416677,35.889879,-78.84752,387,20243.32
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.994549,-78.90242,218,6371.25
40be6193-87fc-45bd-845e-9a4668416677,35.80334,-78.696609,695,39196.97
40be6193-87fc-45bd-845e-9a4668416677,35.8729,-78.830989,423,22648.15
40be6193-87fc-45bd-845e-9a4668416677,35.83014,-78.76103,518,30567.87
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.980929,-78.887429,268,8756.97
40be6193-87fc-45bd-845e-9a4668416677,35.7954,-78.694319,726,40448.56
40be6193-87fc-45bd-845e-9a4668416677,35.84023,-78.781809,495,28384.01
40be6193-87fc-45bd-845e-9a4668416677,35.78946,-78.67577,810,42304.15
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789429,-78.675659,174,4776.42
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.79056,-78.67932,210,5169.27
40be6193-87fc-45bd-845e-9a4668416677,35.80513,-78.711209,642,37288.72
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.7973743676621,-78.6940365005661,263,6828.59
40be6193-87fc-45bd-845e-9a4668416677,35.78065,-78.64592,935,45253.21
40be6193-87fc-45bd-845e-9a4668416677,35.7941572296724,-78.6875832916943,742,41073.31
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.997759,-78.912749,185,5046.57
17b10bc7-a4b6-483f-8303-74c37786b09d,35.9081,-78.939219,458,23872.46
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.779959,-78.651659,11,736.39
40be6193-87fc-45bd-845e-9a4668416677,35.78759,-78.66743,841,43095.54
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78759,-78.66743,142,3992.71
40be6193-87fc-45bd-845e-9a4668416677,35.806319,-78.708459,654,37682.21
40be6193-87fc-45bd-845e-9a4668416677,35.783839,-78.657009,888,44133.39
40be6193-87fc-45bd-845e-9a4668416677,35.804339,-78.712769,597,35845.74
40be6193-87fc-45bd-845e-9a4668416677,35.786089,-78.66263,857,43561.57
40be6193-87fc-45bd-845e-9a4668416677,35.78542,-78.6606,873,43765.02
40be6193-87fc-45bd-845e-9a4668416677,35.797159,-78.695849,711,40030.26
40be6193-87fc-45bd-845e-9a4668416677,35.78254,-78.655319,904,44349.36
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.983749,-78.893189,253,8147.5
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.997,-78.909519,201,5452.49
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.793749,-78.68516,233,5805.4
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.794179,-78.687749,242,6043.81
e2e725d6-f055-4713-85d7-0944c6e49405,35.907339,-78.97592,647,37146.84
e2e725d6-f055-4713-85d7-0944c6e49405,35.904909,-78.970809,640,36611.19
17b10bc7-a4b6-483f-8303-74c37786b09d,35.9537,-79.002249,335,14615.95
40be6193-87fc-45bd-845e-9a4668416677,35.78091,-78.650549,920,44827.23
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.98801,-78.897769,238,7517.86
e2e725d6-f055-4713-85d7-0944c6e49405,35.911889,-78.9809,661,37824.6
40be6193-87fc-45bd-845e-9a4668416677,35.79323,-78.684,758,41416.68
40be6193-87fc-45bd-845e-9a4668416677,35.88964,-78.84721,388,20281.84
40be6193-87fc-45bd-845e-9a4668416677,35.88955,-78.847089,389,20296.63
40be6193-87fc-45bd-845e-9a4668416677,35.889219,-78.84667,390,20349.31
40be6193-87fc-45bd-845e-9a4668416677,35.889159,-78.846599,391,20358.55
40be6193-87fc-45bd-845e-9a4668416677,35.888869,-78.84626,392,20402.93
40be6193-87fc-45bd-845e-9a4668416677,35.88856,-78.84591,393,20449.53
40be6193-87fc-45bd-845e-9a4668416677,35.88837,-78.845709,394,20477.34
40be6193-87fc-45bd-845e-9a4668416677,35.8062,-78.706429,659,37865.65
40be6193-87fc-45bd-845e-9a4668416677,35.8061,-78.70645,660,37876.92
40be6193-87fc-45bd-845e-9a4668416677,35.80601,-78.706479,661,37887.26
17b10bc7-a4b6-483f-8303-74c37786b09d,35.9693411608845,-79.0626263628037,238,8382.65
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78641,-78.66325,132,3593.72
351a564c-bb51-4c7c-9fee-bc1cc0904003,36.009189,-78.9324,130,2795.67
17b10bc7-a4b6-483f-8303-74c37786b09d,35.920089,-78.9855,389,18712.08
17b10bc7-a4b6-483f-8303-74c37786b09d,35.94435,-78.99404,361,15897.71
40be6193-87fc-45bd-845e-9a4668416677,35.813339,-78.733029,563,33734.21
40be6193-87fc-45bd-845e-9a4668416677,35.81053,-78.728709,571,34233.94
17b10bc7-a4b6-483f-8303-74c37786b09d,35.908739,-78.93577,463,24190.93
40be6193-87fc-45bd-845e-9a4668416677,35.87724,-78.83519,413,22035.11
e2e725d6-f055-4713-85d7-0944c6e49405,35.903439,-78.88119,548,28368.1
e2e725d6-f055-4713-85d7-0944c6e49405,35.903539,-78.88142,549,28391.6
e2e725d6-f055-4713-85d7-0944c6e49405,35.904239,-78.883139,550,28564.77
40be6193-87fc-45bd-845e-9a4668416677,35.848639,-78.796389,481,26770.91
40be6193-87fc-45bd-845e-9a4668416677,35.848269,-78.795849,482,26834.6
40be6193-87fc-45bd-845e-9a4668416677,35.80367,-78.701839,683,38721.4
40be6193-87fc-45bd-845e-9a4668416677,35.80368,-78.701559,684,38746.66
40be6193-87fc-45bd-845e-9a4668416677,35.8037,-78.70051,685,38841.22
351a564c-bb51-4c7c-9fee-bc1cc0904003,36.008119,-78.936639,82,1616.88
17b10bc7-a4b6-483f-8303-74c37786b09d,35.90368,-78.96353,437,21626.86
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78144,-78.6457,42,1802.16
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78902,-78.673179,164,4537.6
40be6193-87fc-45bd-845e-9a4668416677,35.82061,-78.74411,530,32424.14
40be6193-87fc-45bd-845e-9a4668416677,35.806179,-78.72017,587,35146.31
40be6193-87fc-45bd-845e-9a4668416677,35.8718,-78.82979,428,22811.26
40be6193-87fc-45bd-845e-9a4668416677,35.871589,-78.829539,429,22843.83
40be6193-87fc-45bd-845e-9a4668416677,35.87138,-78.82929,430,22876.11
40be6193-87fc-45bd-845e-9a4668416677,35.87118,-78.82904,431,22907.74
40be6193-87fc-45bd-845e-9a4668416677,35.792489,-78.6826,764,41567.41
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.990909,-78.902729,226,6841.08
40be6193-87fc-45bd-845e-9a4668416677,35.790339,-78.679119,779,41968.11
e2e725d6-f055-4713-85d7-0944c6e49405,35.90684,-78.89347,566,29546.7
40be6193-87fc-45bd-845e-9a4668416677,35.805779,-78.70653,625,36697.03
17b10bc7-a4b6-483f-8303-74c37786b09d,35.91521,-78.9836,400,19282.95
e2e725d6-f055-4713-85d7-0944c6e49405,35.893829,-78.856719,502,25904.03
e2e725d6-f055-4713-85d7-0944c6e49405,35.90864,-78.937369,605,33523.37
40be6193-87fc-45bd-845e-9a4668416677,35.807889,-78.724239,582,34732.96
40be6193-87fc-45bd-845e-9a4668416677,35.78957,-78.676319,795,42240.53
40be6193-87fc-45bd-845e-9a4668416677,35.803009,-78.706609,672,38282.96
e2e725d6-f055-4713-85d7-0944c6e49405,35.90429,-78.959149,621,35542.43
40be6193-87fc-45bd-845e-9a4668416677,35.788799,-78.672729,826,42597.24
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.99447,-78.90229,219,6385.87
40be6193-87fc-45bd-845e-9a4668416677,35.803259,-78.69641,696,39217.04
40be6193-87fc-45bd-845e-9a4668416677,35.87271,-78.83079,424,22675.84
40be6193-87fc-45bd-845e-9a4668416677,35.829659,-78.760169,519,30662.07
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.980599,-78.88654,269,8844.92
40be6193-87fc-45bd-845e-9a4668416677,35.795269,-78.693659,727,40509.8
40be6193-87fc-45bd-845e-9a4668416677,35.8394,-78.780309,496,28547.61
40be6193-87fc-45bd-845e-9a4668416677,35.789429,-78.675659,811,42314.73
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78946,-78.67577,175,4787
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.78037,-78.655719,27,1122.26
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.7975719589702,-78.6940730423929,264,6850.79
40be6193-87fc-45bd-845e-9a4668416677,35.78021,-78.645949,936,45302.17
40be6193-87fc-45bd-845e-9a4668416677,35.7941391410589,-78.6874845315043,743,41082.44
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.99762,-78.91278,186,5062.27
17b10bc7-a4b6-483f-8303-74c37786b09d,35.90826,-78.93842,459,23946.54
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.77994,-78.652149,12,780.61
40be6193-87fc-45bd-845e-9a4668416677,35.787519,-78.66717,842,43120.27
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78767,-78.667729,143,4021.09
40be6193-87fc-45bd-845e-9a4668416677,35.80629,-78.707829,655,37739.08
40be6193-87fc-45bd-845e-9a4668416677,35.783769,-78.65687,889,44148.14
40be6193-87fc-45bd-845e-9a4668416677,35.804289,-78.7124,598,35879.46
40be6193-87fc-45bd-845e-9a4668416677,35.78604,-78.66262,858,43567.09
40be6193-87fc-45bd-845e-9a4668416677,35.785299,-78.660309,874,43794.5
40be6193-87fc-45bd-845e-9a4668416677,35.79713,-78.695989,712,40043.28
e2e725d6-f055-4713-85d7-0944c6e49405,35.794739,-78.69083,252,6330.06
e2e725d6-f055-4713-85d7-0944c6e49405,35.794799,-78.691089,253,6354.34
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9098700282883,-79.0471111362993,897,45070.64
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9098488526167,-79.0473702066843,898,45094.07
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.913778,-79.05595,953,46262.52
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9094888653313,-79.0482472431251,900,45185.35
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9094253379932,-79.0483565755811,901,45197.46
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.909389,-79.048429,902,45205.13
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90936,-79.04849,903,45211.5
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90935,-79.048509,904,45213.54
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.909229,-79.048789,905,45242.1
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.909109,-79.04907,906,45270.69
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.909029,-79.04925,907,45289.17
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908959,-79.04943,908,45307.14
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908859,-79.049689,909,45332.96
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90882,-79.049789,910,45342.95
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.91995,-78.96008,294,9924.33
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.922524,-78.955599,316,10474.47
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.921048590788,-78.9586476108412,301,10104.69
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.9210851617665,-78.9586333500861,302,10108.95
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.923089,-78.94586,349,11431.43
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.923088,-78.940454,359,11949.17
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.9235390536722,-78.9447762210244,351,11541.27
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.92358,-78.944669,352,11551.94
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.92374,-78.944219,353,11596.16
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.92375,-78.94292,354,11713.06
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.923709,-78.942509,355,11750.32
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.923619,-78.942039,356,11793.78
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.92339,-78.941199,357,11873.54
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78099,-78.655799,820,40744.14
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78084,-78.65582,821,40760.92
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.780689,-78.65582,822,40777.7
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78065,-78.655809,823,40782.15
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.780529,-78.655799,824,40795.63
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.91096,-79.03752,860,44190.07
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.92292,-78.937999,364,12171.92
40be6193-87fc-45bd-845e-9a4668416677,35.78253,-78.655269,905,44354
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.983359,-78.892689,254,8209.94
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.997,-78.908799,202,5517.22
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.7938,-78.68534,234,5822.59
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.79424,-78.688119,243,6077.84
e2e725d6-f055-4713-85d7-0944c6e49405,35.907769,-78.97655,648,37220.99
e2e725d6-f055-4713-85d7-0944c6e49405,35.905159,-78.971559,641,36684.19
17b10bc7-a4b6-483f-8303-74c37786b09d,35.952859,-79.001219,336,14747.54
40be6193-87fc-45bd-845e-9a4668416677,35.778487,-78.646812,939,45562.93
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.987869,-78.897539,239,7543.8
e2e725d6-f055-4713-85d7-0944c6e49405,35.912369,-78.98131,662,37889.46
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.782599,-78.65515,43,1385.48
40be6193-87fc-45bd-845e-9a4668416677,35.79215,-78.68198,765,41634.8
351a564c-bb51-4c7c-9fee-bc1cc0904003,35.990469,-78.902909,227,6892.58
40be6193-87fc-45bd-845e-9a4668416677,35.790319,-78.679069,780,41973.14
e2e725d6-f055-4713-85d7-0944c6e49405,35.9069,-78.894089,567,29602.81
40be6193-87fc-45bd-845e-9a4668416677,35.80601,-78.706479,626,36723.11
17b10bc7-a4b6-483f-8303-74c37786b09d,35.914769,-78.983309,401,19338.51
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80396,-78.70051,287,8282.48
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.804629,-78.71285,303,9399.04
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80484,-78.71411,304,9514.99
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80502,-78.715019,305,9599.32
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80523,-78.71591,306,9682.94
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.805519,-78.717049,307,9790.49
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80576,-78.71789,308,9870.87
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.80595,-78.7186,309,9938.25
40be6193-87fc-45bd-845e-9a4668416677,35.803169,-78.696209,697,39237.73
40be6193-87fc-45bd-845e-9a4668416677,35.80297,-78.695819,698,39279.26
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.808789,-78.725369,319,10626.85
40be6193-87fc-45bd-845e-9a4668416677,35.807419,-78.72324,583,34837.04
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.809319,-78.726319,320,10730.76
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.809389,-78.72643,321,10743.43
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.809669,-78.726869,322,10793.76
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.81016,-78.72761,323,10879.99
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.810409,-78.72796,324,10921.95
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.810679,-78.728349,325,10968.09
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.783769,-78.65687,799,40367.54
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.91206,-78.98366,240,7584.97
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.91212,-78.98356,241,7596.17
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.91239,-78.98315,242,7643.73
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.91268,-78.982689,243,7696.26
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9088,-79.04985,911,45348.87
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908779,-79.049909,912,45354.67
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908749,-79.050009,913,45364.27
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90871,-79.05016,914,45378.53
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908679,-79.05034,915,45395.09
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908659,-79.05056,916,45415.01
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908649,-79.05075,917,45432.15
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908679,-79.05128,918,45479.97
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908689,-79.05156,919,45505.2
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9087,-79.051929,920,45538.43
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.9087,-79.052039,921,45548.33
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908689,-79.052129,922,45556.52
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.908649,-79.05233,923,45575.15
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90862,-79.05254,924,45594.32
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90862,-79.052699,925,45608.63
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90863,-79.05277,926,45615.12
1e75cbe9-7e93-4eb4-9cd1-b77c1e469d1c,35.90864,-79.05282,927,45619.76
cdb03de9-c80f-459b-9a37-f6f593cb83ed,35.896329,-78.873556,532,19241.13
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.90745,-78.993439,215,6560.91
eaf85436-4564-4850-8d1d-dc43f3a705e0,35.922629,-78.953379,327,10680.4
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78657,-78.663769,760,39663.88
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78641,-78.66325,761,39713.93
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.786369,-78.66312,762,39726.5
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.78633,-78.662999,763,39738.24
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.786199,-78.66281,764,39760.65
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.786159,-78.66275,765,39767.65
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.779899,-78.65335,835,41047.99
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.77991,-78.65299,836,41080.47
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.77991,-78.652889,837,41089.57
eed96e3c-7e78-4c6a-a7f7-9b63d0dea14b,35.77992,-78.652699,838,41106.73
40be6193-87fc-45bd-845e-9a4668416677,35.90358,-79.00003,182,5401.26
e2e725d6-f055-4713-85d7-0944c6e49405,35.8042601348902,-78.694462821878,281,7735.45
40be6193-87fc-45bd-845e-9a4668416677,35.870979,-78.828789,432,22939.52
40be6193-87fc-45bd-845e-9a4668416677,35.870349,-78.827979,433,23040.62
40be6193-87fc-45bd-845e-9a4668416677,35.8477,-78.795029,484,26931.83
40be6193-87fc-45bd-845e-9a4668416677,35.847549,-78.79479,485,26959.12
17b10bc7-a4b6-483f-8303-74c37786b09d,35.95705,-79.007339,325,14024.95
17b10bc7-a4b6-483f-8303-74c37786b09d,35.908839,-78.934979,466,24262.99
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.79027,-78.67883,200,5092.98
e2e725d6-f055-4713-85d7-0944c6e49405,35.908399,-78.91043,579,31083.01
e2e725d6-f055-4713-85d7-0944c6e49405,35.908959,-78.916439,580,31627.4
e2e725d6-f055-4713-85d7-0944c6e49405,35.90918,-78.91885,581,31845.78
e2e725d6-f055-4713-85d7-0944c6e49405,35.90943,-78.921609,582,32095.64
e2e725d6-f055-4713-85d7-0944c6e49405,35.909489,-78.922479,583,32174.21
e2e725d6-f055-4713-85d7-0944c6e49405,35.90953,-78.923159,584,32235.58
e2e725d6-f055-4713-85d7-0944c6e49405,35.909569,-78.923789,585,32292.45
e2e725d6-f055-4713-85d7-0944c6e49405,35.90961,-78.92475,586,32379.06
e2e725d6-f055-4713-85d7-0944c6e49405,35.903829,-78.9635,627,35938.18
e2e725d6-f055-4713-85d7-0944c6e49405,35.903829,-78.96368,628,35954.38
e2e725d6-f055-4713-85d7-0944c6e49405,35.90385,-78.964819,629,36056.93
e2e725d6-f055-4713-85d7-0944c6e49405,35.903889,-78.965449,630,36113.8
17b10bc7-a4b6-483f-8303-74c37786b09d,35.90503,-78.95458,448,22448.44
17b10bc7-a4b6-483f-8303-74c37786b09d,35.963369,-79.01912,318,12753.79
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789589,-78.675829,179,4803.15
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789599,-78.67586,180,4806.16
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789609,-78.6759,181,4809.93
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789609,-78.67594,182,4813.53
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789599,-78.67598,183,4817.3
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78958,-78.676019,184,4821.4
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78956,-78.676049,185,4824.9
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789519,-78.67608,186,4830.24
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789529,-78.67613,187,4834.88
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78954,-78.676179,188,4839.46
40be6193-87fc-45bd-845e-9a4668416677,35.90945,-78.92506,299,12812.02
40be6193-87fc-45bd-845e-9a4668416677,35.90944,-78.924509,300,12861.62
40be6193-87fc-45bd-845e-9a4668416677,35.909409,-78.92393,301,12913.84
40be6193-87fc-45bd-845e-9a4668416677,35.815269,-78.737659,552,33264.67
40be6193-87fc-45bd-845e-9a4668416677,35.814959,-78.736929,553,33338.92
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.78957,-78.676319,189,4852.51
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789679,-78.676779,190,4895.71
85c276d0-2a34-4959-b7d5-dc8b9796edca,35.789709,-78.67689,191,4906.26
